Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-17,2.619999885559082,2.75,1.9500000476837158,2.4800000190734863,7685700,0.0,0
2020-03-18,2.2799999713897705,3.0,2.109999895095825,2.4700000286102295,7753500,0.0,0
2020-03-19,2.640000104904175,3.4700000286102295,2.380000114440918,3.369999885559082,8614600,0.0,0
2020-03-20,3.4000000953674316,3.5999999046325684,3.0199999809265137,3.190000057220459,5754000,0.0,0
2020-03-23,3.2300000190734863,3.4000000953674316,2.7100000381469727,3.1500000953674316,6481300,0.0,0
2020-03-24,3.5,3.559999942779541,3.2699999809265137,3.559999942779541,5168300,0.0,0
2020-03-25,3.9200000762939453,3.9800000190734863,3.25,3.4600000381469727,8112900,0.0,0
2020-03-26,3.4600000381469727,3.950000047683716,3.440000057220459,3.700000047683716,5094700,0.0,0
2020-03-27,3.569999933242798,3.75,3.299999952316284,3.5999999046325684,3431400,0.0,0
2020-03-30,3.450000047683716,3.5,3.0399999618530273,3.0399999618530273,4219700,0.0,0
2020-03-31,3.1500000953674316,3.2899999618530273,3.0799999237060547,3.1600000858306885,3637100,0.0,0
2020-04-01,3.0,3.0399999618530273,2.5,2.619999885559082,5898600,0.0,0
2020-04-02,2.740000009536743,2.7799999713897705,2.180000066757202,2.240000009536743,8808100,0.0,0
2020-04-03,2.319999933242798,2.3399999141693115,2.0,2.2699999809265137,7493400,0.0,0
2020-04-06,2.5,2.9700000286102295,2.4000000953674316,2.880000114440918,6912000,0.0,0
2020-04-07,3.1700000762939453,3.7300000190734863,3.049999952316284,3.140000104904175,8977100,0.0,0
2020-04-08,3.049999952316284,3.319999933242798,2.799999952316284,3.299999952316284,7997600,0.0,0
2020-04-09,3.299999952316284,3.299999952316284,2.5799999237060547,2.5999999046325684,13981200,0.0,0
2020-04-13,2.3399999141693115,2.359999895095825,1.9500000476837158,2.0799999237060547,19784100,0.0,0
2020-04-14,2.2100000381469727,2.369999885559082,2.140000104904175,2.180000066757202,11747900,0.0,0
2020-04-15,2.1500000953674316,2.4600000381469727,2.0199999809265137,2.4100000858306885,11378000,0.0,0
2020-04-16,2.3499999046325684,2.490000009536743,2.1500000953674316,2.440000057220459,6290800,0.0,0
2020-04-17,3.8499999046325684,3.8499999046325684,3.049999952316284,3.200000047683716,26799900,0.0,0
2020-04-20,3.2200000286102295,3.440000057220459,3.059999942779541,3.180000066757202,10787200,0.0,0
2020-04-21,3.200000047683716,3.380000114440918,3.1500000953674316,3.25,5788400,0.0,0
2020-04-22,3.390000104904175,3.390000104904175,3.1600000858306885,3.180000066757202,4568600,0.0,0
2020-04-23,3.200000047683716,3.25,3.0799999237060547,3.109999895095825,4318800,0.0,0
2020-04-24,3.140000104904175,3.200000047683716,3.0199999809265137,3.049999952316284,3623700,0.0,0
2020-04-27,3.190000057220459,3.4000000953674316,3.059999942779541,3.359999895095825,5667200,0.0,0
2020-04-28,3.819999933242798,4.75,3.5,4.139999866485596,21601100,0.0,0
2020-04-29,4.539999961853027,5.53000020980835,4.46999979019165,5.190000057220459,27162400,0.0,0
2020-04-30,5.010000228881836,5.090000152587891,4.5,4.920000076293945,11235600,0.0,0
2020-05-01,4.619999885559082,4.699999809265137,4.300000190734863,4.570000171661377,6746800,0.0,0
2020-05-04,4.110000133514404,4.78000020980835,4.0,4.300000190734863,5601400,0.0,0
2020-05-05,4.670000076293945,4.690000057220459,3.809999942779541,3.890000104904175,7504500,0.0,0
2020-05-06,4.079999923706055,4.099999904632568,3.8299999237060547,3.9200000762939453,3105700,0.0,0
2020-05-07,4.010000228881836,4.179999828338623,3.950000047683716,3.990000009536743,4105800,0.0,0
2020-05-08,4.139999866485596,4.21999979019165,4.039999961853027,4.099999904632568,3571200,0.0,0
2020-05-11,6.400000095367432,6.409999847412109,4.889999866485596,5.320000171661377,106553300,0.0,0
2020-05-12,5.769999980926514,5.840000152587891,4.909999847412109,5.119999885559082,19681900,0.0,0
2020-05-13,5.019999980926514,5.03000020980835,4.510000228881836,4.599999904632568,10433400,0.0,0
2020-05-14,4.25,4.650000095367432,4.079999923706055,4.550000190734863,5920500,0.0,0
2020-05-15,4.46999979019165,4.619999885559082,4.440000057220459,4.519999980926514,3483200,0.0,0
2020-05-18,4.800000190734863,4.929999828338623,4.630000114440918,4.71999979019165,6036900,0.0,0
2020-05-19,4.820000171661377,4.980000019073486,4.5,4.559999942779541,4929800,0.0,0
2020-05-20,4.690000057220459,4.75,4.590000152587891,4.659999847412109,3489500,0.0,0
2020-05-21,4.679999828338623,4.789999961853027,4.550000190734863,4.630000114440918,4555000,0.0,0
2020-05-22,4.659999847412109,4.679999828338623,4.559999942779541,4.579999923706055,2408800,0.0,0
2020-05-26,4.800000190734863,5.139999866485596,4.699999809265137,5.110000133514404,8864100,0.0,0
2020-05-27,5.480000019073486,5.650000095367432,5.110000133514404,5.599999904632568,7862400,0.0,0
2020-05-28,5.650000095367432,5.679999828338623,5.019999980926514,5.070000171661377,6590200,0.0,0
2020-05-29,5.0,5.380000114440918,4.829999923706055,5.130000114440918,5153000,0.0,0
2020-06-01,5.03000020980835,5.369999885559082,5.019999980926514,5.309999942779541,3913100,0.0,0
2020-06-02,5.349999904632568,5.650000095367432,5.329999923706055,5.590000152587891,6877800,0.0,0
2020-06-03,5.269999980926514,5.989999771118164,5.090000152587891,5.449999809265137,15353700,0.0,0
2020-06-04,5.170000076293945,5.400000095367432,5.0,5.380000114440918,8572600,0.0,0
2020-06-05,5.78000020980835,6.150000095367432,5.639999866485596,5.909999847412109,9240900,0.0,0
2020-06-08,6.269999980926514,6.840000152587891,6.170000076293945,6.449999809265137,8587100,0.0,0
2020-06-09,6.099999904632568,6.190000057220459,5.559999942779541,5.989999771118164,7394300,0.0,0
2020-06-10,7.300000190734863,7.349999904632568,6.28000020980835,6.289999961853027,15322600,0.0,0
2020-06-11,5.53000020980835,5.650000095367432,5.0,5.170000076293945,9179400,0.0,0
2020-06-12,5.690000057220459,5.929999828338623,5.21999979019165,5.889999866485596,7352900,0.0,0
2020-06-15,5.420000076293945,5.929999828338623,5.300000190734863,5.800000190734863,5541400,0.0,0
2020-06-16,6.019999980926514,6.059999942779541,5.5,5.559999942779541,5911900,0.0,0
2020-06-17,5.409999847412109,5.630000114440918,5.309999942779541,5.420000076293945,3030800,0.0,0
2020-06-18,5.349999904632568,5.71999979019165,5.340000152587891,5.630000114440918,5619700,0.0,0
2020-06-19,6.199999809265137,6.25,5.460000038146973,5.519999980926514,13137400,0.0,0
2020-06-22,5.480000019073486,5.480000019073486,5.210000038146973,5.329999923706055,4412800,0.0,0
2020-06-23,5.369999885559082,5.400000095367432,5.039999961853027,5.099999904632568,5699300,0.0,0
2020-06-24,4.989999771118164,5.119999885559082,4.510000228881836,4.789999961853027,8104100,0.0,0
2020-06-25,4.570000171661377,4.590000152587891,4.170000076293945,4.269999980926514,8251400,0.0,0
2020-06-26,4.260000228881836,4.690000057220459,4.150000095367432,4.179999828338623,5601000,0.0,0
2020-06-29,3.9100000858306885,4.440000057220459,3.75,4.420000076293945,9321600,0.0,0
2020-06-30,4.340000152587891,4.360000133514404,4.210000038146973,4.289999961853027,3653400,0.0,0
2020-07-01,4.260000228881836,4.599999904632568,4.260000228881836,4.570000171661377,4914500,0.0,0
2020-07-02,4.690000057220459,4.690000057220459,4.46999979019165,4.53000020980835,3908400,0.0,0
2020-07-06,4.619999885559082,4.639999866485596,4.130000114440918,4.28000020980835,5489700,0.0,0
2020-07-07,4.179999828338623,4.289999961853027,4.079999923706055,4.130000114440918,2667600,0.0,0
2020-07-08,4.489999771118164,4.519999980926514,4.199999809265137,4.429999828338623,5586800,0.0,0
2020-07-09,4.480000019073486,4.599999904632568,4.179999828338623,4.570000171661377,4225700,0.0,0
2020-07-10,4.389999866485596,4.599999904632568,4.380000114440918,4.599999904632568,3306100,0.0,0
2020-07-13,4.760000228881836,4.820000171661377,4.25,4.260000228881836,4464800,0.0,0
2020-07-14,4.25,4.269999980926514,4.099999904632568,4.21999979019165,3291400,0.0,0
2020-07-15,4.369999885559082,4.579999923706055,4.21999979019165,4.5,4830700,0.0,0
2020-07-16,4.329999923706055,4.480000019073486,4.309999942779541,4.380000114440918,1997500,0.0,0
2020-07-17,4.360000133514404,4.369999885559082,4.199999809265137,4.269999980926514,2101700,0.0,0
2020-07-20,4.210000038146973,4.230000019073486,4.070000171661377,4.150000095367432,2393100,0.0,0
2020-07-21,4.150000095367432,4.239999771118164,4.079999923706055,4.150000095367432,1925900,0.0,0
2020-07-22,4.099999904632568,4.170000076293945,4.0,4.03000020980835,2798800,0.0,0
2020-07-23,4.079999923706055,4.179999828338623,4.0,4.059999942779541,3614300,0.0,0
2020-07-24,4.0,4.179999828338623,3.9600000381469727,4.0,3282400,0.0,0
2020-07-27,4.010000228881836,4.03000020980835,3.809999942779541,3.869999885559082,2980500,0.0,0
2020-07-28,3.8499999046325684,4.25,3.8399999141693115,4.150000095367432,6226600,0.0,0
2020-07-29,4.070000171661377,4.199999809265137,3.950000047683716,4.159999847412109,5489400,0.0,0
2020-07-30,4.119999885559082,4.340000152587891,4.059999942779541,4.119999885559082,3699100,0.0,0
2020-07-31,4.079999923706055,4.150000095367432,3.950000047683716,4.039999961853027,2584900,0.0,0
2020-08-03,4.050000190734863,4.199999809265137,3.859999895095825,4.110000133514404,4047100,0.0,0
2020-08-04,4.070000171661377,4.239999771118164,4.059999942779541,4.099999904632568,3267800,0.0,0
2020-08-05,4.079999923706055,4.170000076293945,4.070000171661377,4.150000095367432,1691500,0.0,0
2020-08-06,4.110000133514404,4.239999771118164,3.990000009536743,4.139999866485596,3742600,0.0,0
2020-08-07,4.139999866485596,5.260000228881836,4.090000152587891,4.75,24917400,0.0,0
2020-08-10,4.650000095367432,4.739999771118164,4.349999904632568,4.46999979019165,5048200,0.0,0
2020-08-11,4.699999809265137,4.849999904632568,4.539999961853027,4.559999942779541,5794800,0.0,0
2020-08-12,4.619999885559082,4.760000228881836,4.559999942779541,4.639999866485596,2457900,0.0,0
2020-08-13,5.099999904632568,5.769999980926514,4.820000171661377,5.309999942779541,23259200,0.0,0
2020-08-14,5.559999942779541,5.630000114440918,5.050000190734863,5.539999961853027,12055800,0.0,0
2020-08-17,5.71999979019165,5.849999904632568,5.429999828338623,5.599999904632568,7159200,0.0,0
2020-08-18,5.570000171661377,5.570000171661377,5.130000114440918,5.349999904632568,5790700,0.0,0
2020-08-19,5.340000152587891,5.46999979019165,5.179999828338623,5.389999866485596,5728300,0.0,0
2020-08-20,5.570000171661377,5.78000020980835,5.300000190734863,5.690000057220459,13728400,0.0,0
2020-08-21,5.679999828338623,5.679999828338623,5.179999828338623,5.190000057220459,8216900,0.0,0
2020-08-24,5.349999904632568,5.449999809265137,4.940000057220459,5.409999847412109,8498200,0.0,0
2020-08-25,5.460000038146973,5.579999923706055,5.210000038146973,5.539999961853027,5296900,0.0,0
2020-08-26,5.449999809265137,5.670000076293945,5.329999923706055,5.599999904632568,4419400,0.0,0
2020-08-27,5.809999942779541,7.099999904632568,5.699999809265137,6.519999980926514,31921200,0.0,0
2020-08-28,6.489999771118164,6.539999961853027,6.110000133514404,6.300000190734863,9882700,0.0,0
2020-08-31,6.329999923706055,6.449999809265137,5.760000228881836,5.880000114440918,9820200,0.0,0
2020-09-01,5.789999961853027,6.179999828338623,5.789999961853027,6.070000171661377,9524000,0.0,0
2020-09-02,7.010000228881836,7.710000038146973,6.460000038146973,7.039999961853027,43056200,0.0,0
2020-09-03,6.940000057220459,7.139999866485596,6.480000019073486,6.599999904632568,10626600,0.0,0
2020-09-04,6.760000228881836,7.019999980926514,6.230000019073486,7.019999980926514,9328800,0.0,0
2020-09-08,6.760000228881836,6.949999809265137,6.369999885559082,6.420000076293945,6667400,0.0,0
2020-09-09,6.539999961853027,6.539999961853027,6.110000133514404,6.260000228881836,5578200,0.0,0
2020-09-10,6.28000020980835,6.360000133514404,5.880000114440918,5.940000057220459,5881800,0.0,0
2020-09-11,6.059999942779541,6.070000171661377,5.599999904632568,5.789999961853027,4863000,0.0,0
2020-09-14,5.840000152587891,5.869999885559082,5.510000228881836,5.539999961853027,4638100,0.0,0
2020-09-15,5.599999904632568,5.869999885559082,5.519999980926514,5.519999980926514,5099300,0.0,0
2020-09-16,5.519999980926514,5.880000114440918,5.420000076293945,5.760000228881836,4380600,0.0,0
2020-09-17,5.670000076293945,5.789999961853027,5.579999923706055,5.71999979019165,2619700,0.0,0
2020-09-18,5.710000038146973,5.739999771118164,5.570000171661377,5.670000076293945,2428500,0.0,0
2020-09-21,5.420000076293945,5.480000019073486,5.010000228881836,5.320000171661377,4563200,0.0,0
2020-09-22,5.21999979019165,5.320000171661377,5.139999866485596,5.210000038146973,2090100,0.0,0
2020-09-23,5.21999979019165,5.289999961853027,4.739999771118164,4.78000020980835,4285200,0.0,0
2020-09-24,4.690000057220459,4.900000095367432,4.360000133514404,4.610000133514404,4569700,0.0,0
2020-09-25,4.639999866485596,4.929999828338623,4.5,4.880000114440918,2375500,0.0,0
2020-09-28,5.039999961853027,5.039999961853027,4.610000133514404,4.909999847412109,4676500,0.0,0
2020-09-29,4.880000114440918,4.940000057220459,4.75,4.860000133514404,2520000,0.0,0
2020-09-30,4.800000190734863,4.949999809265137,4.699999809265137,4.710000038146973,2515400,0.0,0
2020-10-01,4.78000020980835,4.800000190734863,4.630000114440918,4.650000095367432,3223800,0.0,0
2020-10-02,4.480000019073486,4.659999847412109,4.420000076293945,4.650000095367432,3576000,0.0,0
2020-10-05,4.300000190734863,4.360000133514404,4.050000190734863,4.130000114440918,9468800,0.0,0
2020-10-06,4.260000228881836,4.269999980926514,4.050000190734863,4.059999942779541,8404200,0.0,0
2020-10-07,4.079999923706055,4.110000133514404,3.940000057220459,4.039999961853027,6917700,0.0,0
2020-10-08,4.130000114440918,4.179999828338623,4.019999980926514,4.139999866485596,7868500,0.0,0
2020-10-09,4.170000076293945,4.179999828338623,4.039999961853027,4.050000190734863,5021400,0.0,0
2020-10-12,4.03000020980835,4.090000152587891,4.0,4.079999923706055,3245700,0.0,0
2020-10-13,3.9000000953674316,3.9100000858306885,3.5199999809265137,3.5399999618530273,10164700,0.0,0
2020-10-14,3.0899999141693115,3.200000047683716,2.6600000858306885,2.9600000381469727,31709400,0.0,0
2020-10-15,2.8399999141693115,2.9600000381469727,2.759999990463257,2.7799999713897705,9808600,0.0,0
2020-10-16,2.869999885559082,3.2899999618530273,2.799999952316284,3.0399999618530273,18565800,0.0,0
2020-10-19,3.309999942779541,3.880000114440918,3.2300000190734863,3.5399999618530273,40385100,0.0,0
2020-10-20,3.299999952316284,3.309999942779541,3.049999952316284,3.0899999141693115,15978800,0.0,0
2020-10-21,3.0999999046325684,3.130000114440918,2.9800000190734863,3.0,7277300,0.0,0
2020-10-22,2.9600000381469727,3.1500000953674316,2.8399999141693115,3.119999885559082,12339600,0.0,0
2020-10-23,3.130000114440918,3.1500000953674316,2.950000047683716,2.9700000286102295,6635000,0.0,0
2020-10-26,2.9200000762939453,2.930000066757202,2.680000066757202,2.75,10458800,0.0,0
2020-10-27,2.880000114440918,2.9000000953674316,2.609999895095825,2.7899999618530273,11251300,0.0,0
2020-10-28,2.690000057220459,2.740000009536743,2.5799999237060547,2.609999895095825,8141100,0.0,0
2020-10-29,2.6500000953674316,2.680000066757202,2.4800000190734863,2.5199999809265137,9019300,0.0,0
2020-10-30,2.4800000190734863,2.490000009536743,2.2799999713897705,2.359999895095825,10968800,0.0,0
2020-11-02,2.299999952316284,2.319999933242798,2.109999895095825,2.1500000953674316,11180100,0.0,0
2020-11-03,2.3399999141693115,2.5899999141693115,2.299999952316284,2.3399999141693115,15441900,0.0,0
2020-11-04,2.4000000953674316,2.430000066757202,2.240000009536743,2.309999942779541,7609100,0.0,0
2020-11-05,2.3499999046325684,2.569999933242798,2.2699999809265137,2.4600000381469727,8056200,0.0,0
2020-11-06,2.430000066757202,2.619999885559082,2.3299999237060547,2.490000009536743,9049500,0.0,0
2020-11-09,4.269999980926514,4.389999866485596,3.2300000190734863,3.7699999809265137,132511000,0.0,0
2020-11-10,3.990000009536743,4.03000020980835,3.3399999141693115,3.509999990463257,42129300,0.0,0
2020-11-11,3.2300000190734863,3.240000009536743,3.0,3.130000114440918,24066100,0.0,0
2020-11-12,3.069999933242798,3.069999933242798,2.9200000762939453,2.940000057220459,14729000,0.0,0
2020-11-13,2.9800000190734863,2.990000009536743,2.7799999713897705,2.9700000286102295,21995400,0.0,0
2020-11-16,3.390000104904175,3.390000104904175,3.049999952316284,3.109999895095825,47604300,0.0,0
2020-11-17,3.009999990463257,3.0399999618530273,2.9000000953674316,2.9800000190734863,22483000,0.0,0
2020-11-18,3.0799999237060547,3.369999885559082,3.009999990463257,3.259999990463257,31717300,0.0,0
2020-11-19,3.1600000858306885,3.380000114440918,3.1500000953674316,3.190000057220459,13986400,0.0,0
2020-11-20,3.25,3.369999885559082,3.2100000381469727,3.3499999046325684,17088800,0.0,0
2020-11-23,3.509999990463257,3.8499999046325684,3.4100000858306885,3.809999942779541,31514600,0.0,0
2020-11-24,4.159999847412109,5.0,4.150000095367432,4.579999923706055,62884600,0.0,0
2020-11-25,4.570000171661377,4.849999904632568,4.199999809265137,4.489999771118164,22647300,0.0,0
2020-11-27,4.539999961853027,4.619999885559082,4.360000133514404,4.449999809265137,10097400,0.0,0
2020-11-30,4.409999847412109,4.449999809265137,3.990000009536743,4.269999980926514,16555000,0.0,0
2020-12-01,4.429999828338623,4.429999828338623,4.090000152587891,4.150000095367432,12130100,0.0,0
2020-12-02,4.079999923706055,4.340000152587891,3.950000047683716,4.320000171661377,11847600,0.0,0
2020-12-03,4.010000228881836,4.21999979019165,3.5,3.630000114440918,66080900,0.0,0
2020-12-04,3.75,3.759999990463257,3.299999952316284,3.509999990463257,33157300,0.0,0
2020-12-07,3.450000047683716,3.740000009536743,3.3299999237060547,3.559999942779541,20503900,0.0,0
2020-12-08,3.609999895095825,4.019999980926514,3.609999895095825,3.9800000190734863,29530600,0.0,0
2020-12-09,4.21999979019165,4.329999923706055,3.75,3.859999895095825,20991200,0.0,0
2020-12-10,3.7899999618530273,4.099999904632568,3.7699999809265137,4.090000152587891,19872800,0.0,0
2020-12-11,4.039999961853027,4.25,3.869999885559082,3.9200000762939453,22310400,0.0,0
2020-12-14,4.010000228881836,4.010000228881836,3.0,3.190000057220459,67159000,0.0,0
2020-12-15,3.240000009536743,3.240000009536743,2.759999990463257,2.859999895095825,54432100,0.0,0
2020-12-16,2.869999885559082,2.890000104904175,2.7200000286102295,2.7799999713897705,25423200,0.0,0
2020-12-17,2.799999952316284,2.950000047683716,2.740000009536743,2.8499999046325684,23799300,0.0,0
2020-12-18,2.8499999046325684,2.8499999046325684,2.759999990463257,2.799999952316284,21941700,0.0,0
2020-12-21,2.609999895095825,2.740000009536743,2.5799999237060547,2.680000066757202,22699800,0.0,0
2020-12-22,2.7300000190734863,2.75,2.5199999809265137,2.5899999141693115,21638400,0.0,0
2020-12-23,2.5799999237060547,2.6500000953674316,2.5399999618530273,2.559999942779541,15724800,0.0,0
2020-12-24,2.5899999141693115,2.5999999046325684,2.4800000190734863,2.509999990463257,11094200,0.0,0
2020-12-28,2.630000114440918,2.630000114440918,2.359999895095825,2.390000104904175,23942700,0.0,0
2020-12-29,2.440000057220459,2.4600000381469727,2.2799999713897705,2.2899999618530273,21086100,0.0,0
2020-12-30,2.299999952316284,2.299999952316284,2.130000114440918,2.1600000858306885,40278400,0.0,0
2020-12-31,2.1700000762939453,2.2200000286102295,2.0799999237060547,2.119999885559082,28234300,0.0,0
2021-01-04,2.200000047683716,2.200000047683716,2.0,2.009999990463257,29873800,0.0,0
2021-01-05,1.9900000095367432,2.0299999713897705,1.909999966621399,1.9800000190734863,28148300,0.0,0
2021-01-06,2.0299999713897705,2.2300000190734863,1.9700000286102295,2.009999990463257,67363300,0.0,0
2021-01-07,2.0799999237060547,2.109999895095825,2.0199999809265137,2.049999952316284,26150500,0.0,0
2021-01-08,2.0899999141693115,2.2100000381469727,2.069999933242798,2.140000104904175,39553300,0.0,0
2021-01-11,2.1600000858306885,2.2699999809265137,2.1500000953674316,2.200000047683716,41695800,0.0,0
2021-01-12,2.240000009536743,2.390000104904175,2.240000009536743,2.2899999618530273,41549200,0.0,0
2021-01-13,2.3299999237060547,2.380000114440918,2.130000114440918,2.180000066757202,45847700,0.0,0
2021-01-14,2.2200000286102295,2.319999933242798,2.130000114440918,2.180000066757202,49638800,0.0,0
2021-01-15,2.200000047683716,2.549999952316284,2.180000066757202,2.3299999237060547,162356400,0.0,0
2021-01-19,2.799999952316284,3.200000047683716,2.569999933242798,3.059999942779541,256276000,0.0,0
2021-01-20,3.2899999618530273,3.3399999141693115,2.75,2.9700000286102295,181862200,0.0,0
2021-01-21,3.0,3.059999942779541,2.8499999046325684,2.9800000190734863,64823800,0.0,0
2021-01-22,2.9100000858306885,3.740000009536743,2.809999942779541,3.509999990463257,268273400,0.0,0
2021-01-25,4.710000038146973,4.880000114440918,3.8499999046325684,4.420000076293945,443238100,0.0,0
2021-01-26,5.090000152587891,5.190000057220459,4.369999885559082,4.960000038146973,456850200,0.0,0
2021-01-27,20.34000015258789,20.360000610351562,11.010000228881836,19.899999618530273,1222342500,0.0,0
2021-01-28,11.979999542236328,16.5,6.510000228881836,8.630000114440918,591223900,0.0,0
2021-01-29,14.3100004196167,16.0,11.600000381469727,13.260000228881836,602193300,0.0,0
2021-02-01,17.0,17.25,12.90999984741211,13.300000190734863,434608000,0.0,0
2021-02-02,9.479999542236328,10.100000381469727,6.0,7.820000171661377,462775900,0.0,0
2021-02-03,8.850000381469727,9.770000457763672,7.889999866485596,8.970000267028809,221405100,0.0,0
2021-02-04,8.699999809265137,8.739999771118164,7.0,7.090000152587891,162985800,0.0,0
2021-02-05,7.170000076293945,8.270000457763672,6.519999980926514,6.829999923706055,197097600,0.0,0
2021-02-08,6.880000114440918,6.889999866485596,5.75,6.179999828338623,128171500,0.0,0
2021-02-09,5.809999942779541,5.809999942779541,5.260000228881836,5.5,102588100,0.0,0
2021-02-10,5.710000038146973,6.590000152587891,5.449999809265137,5.800000190734863,152810800,0.0,0
2021-02-11,5.619999885559082,5.849999904632568,5.46999979019165,5.610000133514404,55920400,0.0,0
2021-02-12,5.71999979019165,5.96999979019165,5.519999980926514,5.590000152587891,46773000,0.0,0
2021-02-16,6.03000020980835,6.050000190734863,5.489999771118164,5.650000095367432,61165700,0.0,0
2021-02-17,5.579999923706055,5.619999885559082,5.320000171661377,5.550000190734863,38849000,0.0,0
2021-02-18,5.840000152587891,6.25,5.460000038146973,5.510000228881836,130540800,0.0,0
