Date,PriceDiff
2016-01-04,-0.6033000946044922
2016-01-05,-0.4593334197998047
2016-01-06,-0.9712142944335938
2016-01-07,0.11655235290527344
2016-01-08,0.35877037048339844
2016-01-11,0.32679176330566406
2016-01-12,-0.5873069763183594
2016-01-13,0.4867572784423828
2016-01-14,-0.546173095703125
2016-01-15,-0.10740089416503906
2016-01-19,0.029710769653320312
2016-01-20,-0.11197853088378906
2016-01-21,1.1700305938720703
2016-01-22,-0.45247459411621094
2016-01-25,0.1256847381591797
2016-01-26,-1.5013809204101562
2016-01-27,0.15310096740722656
2016-01-28,0.7427005767822266
2016-01-29,-0.20795059204101562
2016-02-01,-0.44561195373535156
2016-02-02,0.4273223876953125
2016-02-03,0.17692184448242188
2016-02-04,-0.5927829742431641
2016-02-05,0.2274608612060547
2016-02-08,-0.0045928955078125
2016-02-09,-0.16542625427246094
2016-02-10,-0.1309661865234375
2016-02-11,0.06662750244140625
2016-02-12,0.6088695526123047
2016-02-16,0.34004783630371094
2016-02-17,-0.4273548126220703
2016-02-18,-0.05055046081542969
2016-02-19,0.19299888610839844
2016-02-22,-0.5031776428222656
2016-02-23,0.32396697998046875
2016-02-24,0.15163612365722656
2016-02-25,0.034473419189453125
2016-02-26,-0.0505523681640625
2016-02-29,0.8822898864746094
2016-03-01,0.05054473876953125
2016-03-02,0.17232131958007812
2016-03-03,0.3469371795654297
2016-03-04,-0.26192665100097656
2016-03-07,-0.1930065155029297
2016-03-08,0.02068328857421875
2016-03-09,0.011487960815429688
2016-03-10,0.2504463195800781
2016-03-11,0.059726715087890625
2016-03-14,0.4733123779296875
2016-03-15,0.3193683624267578
2016-03-16,-0.03905296325683594
2016-03-17,0.027570724487304688
2016-03-18,-0.0023021697998046875
2016-03-21,0.18610382080078125
2016-03-22,-0.13555526733398438
2016-03-23,-0.10569381713867188
2016-03-24,-0.11028289794921875
2016-03-28,0.5721092224121094
2016-03-29,0.43195343017578125
2016-03-30,-0.1309680938720703
2016-03-31,0.22975730895996094
2016-04-01,0.25963592529296875
2016-04-04,-0.30098533630371094
2016-04-05,0.2642192840576172
2016-04-06,-0.5560207366943359
2016-04-07,0.027574539184570312
2016-04-08,0.08271026611328125
2016-04-11,0.3262615203857422
2016-04-12,0.36762237548828125
2016-04-13,0.013780593872070312
2016-04-14,-0.5169620513916016
2016-04-15,-0.5445365905761719
2016-04-18,-0.13095855712890625
2016-04-19,0.05054664611816406
2016-04-20,-0.2665271759033203
2016-04-21,-0.06662750244140625
2016-04-22,-0.13785743713378906
2016-04-25,-0.16772842407226562
2016-04-26,-1.5003414154052734
2016-04-27,-0.6869869232177734
2016-04-28,-0.2504405975341797
2016-04-29,-0.022977828979492188
2016-05-02,0.35382843017578125
2016-05-03,-0.22745513916015625
2016-05-04,-0.08784294128417969
2016-05-05,-0.12020111083984375
2016-05-06,0.016178131103515625
2016-05-09,0.1456279754638672
2016-05-10,-0.21034812927246094
2016-05-11,-0.5016193389892578
2016-05-12,0.04160499572753906
2016-05-13,0.7766933441162109
2016-05-16,-0.09014511108398438
2016-05-17,0.24733924865722656
2016-05-18,-0.08321380615234375
2016-05-19,0.23577880859375
2016-05-20,0.2797069549560547
2016-05-23,0.33980560302734375
2016-05-24,0.3975963592529297
2016-05-25,0.1826190948486328
2016-05-26,-0.013872146606445312
2016-05-27,-0.11327171325683594
2016-05-31,-0.3236217498779297
2016-06-01,-0.17105865478515625
2016-06-02,0.04623222351074219
2016-06-03,0.16412353515625
2016-06-06,0.09246444702148438
2016-06-07,-0.020803451538085938
2016-06-08,0.1641216278076172
2016-06-09,-0.18955039978027344
2016-06-10,-0.34443092346191406
2016-06-13,0.027734756469726562
2016-06-14,-0.07396507263183594
2016-06-15,0.0947723388671875
2016-06-16,-0.5131759643554688
2016-06-17,-0.05316352844238281
2016-06-20,0.1872425079345703
2016-06-21,-0.083221435546875
2016-06-22,0.12714004516601562
2016-06-23,-0.6241397857666016
2016-06-24,-0.31437110900878906
2016-06-27,0.35829734802246094
2016-06-28,0.1872406005859375
2016-06-29,0.2773933410644531
2016-06-30,0.06703758239746094
2016-07-01,-0.20804214477539062
2016-07-05,0.12481880187988281
2016-07-06,0.09477996826171875
2016-07-07,0.17105865478515625
2016-07-08,0.06934547424316406
2016-07-11,0.10170936584472656
2016-07-12,-0.12713241577148438
2016-07-13,0.44382667541503906
2016-07-14,-0.002307891845703125
2016-07-15,0.24271583557128906
2016-07-18,0.009246826171875
2016-07-19,0.020803451538085938
2016-07-20,-0.1225128173828125
2016-07-21,-0.17799758911132812
2016-07-22,-0.3051338195800781
2016-07-25,-0.154876708984375
2016-07-26,1.4516887664794922
2016-07-27,0.3213081359863281
2016-07-28,-0.030048370361328125
2016-07-29,0.4253387451171875
2016-08-01,-0.3629264831542969
2016-08-02,0.30282020568847656
2016-08-03,0.15107345581054688
2016-08-04,0.37418365478515625
2016-08-05,0.2068462371826172
2016-08-08,0.10225677490234375
2016-08-09,-0.18824386596679688
2016-08-10,-0.016283035278320312
2016-08-11,0.058109283447265625
2016-08-12,0.3021411895751953
2016-08-15,-0.023244857788085938
2016-08-16,-0.0371856689453125
2016-08-17,-0.03253746032714844
2016-08-18,0.06507682800292969
2016-08-19,-0.19754791259765625
2016-08-22,0.07901573181152344
2016-08-23,-0.19057655334472656
2016-08-24,-0.10691070556640625
2016-08-25,-0.1464214324951172
2016-08-26,-0.027889251708984375
2016-08-29,-0.1905841827392578
2016-08-30,0.02324676513671875
2016-08-31,0.14642715454101562
2016-09-01,0.2324066162109375
