Date,sentiment,PriceDiff,PriceDiff_1,PriceDiff_2,PriceDiff_3,PriceDiff_4,PriceDiff_5,PriceDiff_6,PriceDiff_7,PriceDiff predicted GBM,PriceDiff predicted MLP
2016-02-04,0.5555555555555556,-0.5927829742431641,0.1769161224365234,0.4273281097412109,-0.4456081390380859,-0.207956314086914,0.7426986694335938,0.1530990600585937,-1.5013809204101562,-0.2748654596533803,0.04046083780999776
2016-02-05,-0.4,0.2274646759033203,-0.5927829742431641,0.1769161224365234,0.4273281097412109,-0.4456081390380859,-0.207956314086914,0.7426986694335938,0.1530990600585937,0.22277325865663586,-0.015530668599293862
2016-02-08,0.8,-0.0045948028564453,0.2274646759033203,-0.5927829742431641,0.1769161224365234,0.4273281097412109,-0.4456081390380859,-0.207956314086914,0.7426986694335938,-0.08747501388264595,0.05511679986495821
2016-02-09,0.6666666666666666,-0.1654300689697265,-0.0045948028564453,0.2274646759033203,-0.5927829742431641,0.1769161224365234,0.4273281097412109,-0.4456081390380859,-0.207956314086914,-0.1344729852261056,0.047122638744070855
2016-02-10,0.6666666666666666,-0.1309623718261718,-0.1654300689697265,-0.0045948028564453,0.2274646759033203,-0.5927829742431641,0.1769161224365234,0.4273281097412109,-0.4456081390380859,-0.1344729852261056,0.047122638744070855
2016-02-11,0.1428571428571428,0.0666332244873046,-0.1309623718261718,-0.1654300689697265,-0.0045948028564453,0.2274646759033203,-0.5927829742431641,0.1769161224365234,0.4273281097412109,0.069888522026713,0.016162677650520152
2016-02-12,-0.25,0.6088695526123047,0.0666332244873046,-0.1309623718261718,-0.1654300689697265,-0.0045948028564453,0.2274646759033203,-0.5927829742431641,0.1769161224365234,0.6080361429974794,-0.006773296609213664
2016-02-16,0.5,0.3400440216064453,0.6088695526123047,0.0666332244873046,-0.1309623718261718,-0.1654300689697265,-0.0045948028564453,0.2274646759033203,-0.5927829742431641,0.03883428874658382,0.03712993734296133
2016-02-17,0.5,-0.4273586273193359,0.3400440216064453,0.6088695526123047,0.0666332244873046,-0.1309623718261718,-0.1654300689697265,-0.0045948028564453,0.2274646759033203,0.03883428874658382,0.03712993734296133
2016-02-18,-0.5,-0.0505447387695312,-0.4273586273193359,0.3400440216064453,0.6088695526123047,0.0666332244873046,-0.1309623718261718,-0.1654300689697265,-0.0045948028564453,0.07455793481352785,-0.021368916592680698
2016-02-19,-0.5,0.1929950714111328,-0.0505447387695312,-0.4273586273193359,0.3400440216064453,0.6088695526123047,0.0666332244873046,-0.1309623718261718,-0.1654300689697265,0.07455793481352785,-0.021368916592680698
2016-02-22,1.0,-0.5031757354736328,0.1929950714111328,-0.0505447387695312,-0.4273586273193359,0.3400440216064453,0.6088695526123047,0.0666332244873046,-0.1309623718261718,0.00047465110022254346,0.06710804154628969
2016-02-23,1.0,0.3239612579345703,-0.5031757354736328,0.1929950714111328,-0.0505447387695312,-0.4273586273193359,0.3400440216064453,0.6088695526123047,0.0666332244873046,0.00047465110022254346,0.06710804154628969
2016-02-24,1.0,0.1516437530517578,0.3239612579345703,-0.5031757354736328,0.1929950714111328,-0.0505447387695312,-0.4273586273193359,0.3400440216064453,0.6088695526123047,0.00047465110022254346,0.06710804154628969
2016-02-25,-0.5,0.034463882446289,0.1516437530517578,0.3239612579345703,-0.5031757354736328,0.1929950714111328,-0.0505447387695312,-0.4273586273193359,0.3400440216064453,0.07455793481352785,-0.021368916592680698
