Date,sentiment_score,Close
2020-01-06,0.9001,0.0099391937255859
2020-01-07,0.2787,-0.5068902969360352
2020-01-08,0.0,-0.1590242385864257
2020-01-15,0.0,0.218658447265625
2020-01-21,0.34,-0.2087197303771972
2020-01-28,0.0,-0.0198779106140136
2020-01-30,0.34,-0.3180484771728515
2020-01-31,0.5267,-0.0695734024047851
2020-02-03,0.31105,0.1987805366516113
2020-02-10,0.0,0.149085521697998
2020-02-28,0.0,-0.149085521697998
2020-03-02,0.0,-0.2981705665588379
2020-03-03,0.0,0.0099391937255859
2020-03-04,0.2225499999999999,-0.8945126533508301
2020-03-05,0.18775625,-0.3599996566772461
2020-03-16,0.0,-0.119999885559082
2020-03-17,0.24635,-0.0099999904632568
2020-03-24,0.875,-0.0999999046325683
2020-03-30,0.7531,0.1200001239776611
2020-03-31,0.13616,-0.5400002002716064
2020-04-01,0.0,-0.3799998760223388
2020-04-02,0.28752,0.0299999713897705
2020-04-03,0.1191,0.6100001335144043
2020-04-06,-0.0808166666666666,0.2599999904632568
2020-04-07,0.4728,0.1599998474121093
2020-04-08,0.3612,-0.7000000476837158
2020-04-09,0.7783,-0.5199999809265137
2020-04-13,0.296,0.1000001430511474
2020-04-14,0.0487999999999999,0.2300000190734863
2020-04-16,-0.1720666666666666,0.7599999904632568
2020-04-20,0.0,0.0699999332427978
2020-04-22,0.34,-0.0700001716613769
2020-04-23,0.3404,-0.059999942779541
2020-04-24,0.2108,0.309999942779541
2020-04-27,0.128,0.7799999713897705
2020-04-28,0.148,1.0500001907348633
2020-04-29,0.1531,-0.2699999809265136
2020-04-30,0.0593,-0.3499999046325683
2020-05-01,-0.08895,-0.2699999809265136
2020-05-04,0.0,-0.4100000858306885
2020-05-05,0.0,0.0299999713897705
2020-05-07,0.0,0.1099998950958252
2020-05-11,0.38915,-0.2000002861022949
2020-05-12,0.0,-0.5199999809265137
2020-05-13,0.0,-0.049999713897705
2020-05-15,0.23435,0.1999998092651367
2020-05-19,0.0,0.0999999046325683
2020-05-20,0.1531,-0.0299997329711914
2020-05-21,0.2023,-0.0500001907348632
2020-05-22,0.3818,0.5300002098083496
2020-05-26,0.0,0.489999771118164
2020-05-27,0.0,-0.5299997329711914
2020-05-29,0.3182,0.179999828338623
2020-06-01,0.24338,0.2800002098083496
2020-06-02,0.1169,-0.1400003433227539
2020-06-03,-0.0046384615384615,-0.0699996948242187
2020-06-04,0.0,0.5299997329711914
2020-06-05,0.0,0.5399999618530273
2020-06-08,0.6956,-0.4600000381469726
2020-06-09,0.0,0.3000001907348633
2020-06-11,0.0,0.7199997901916504
2020-06-12,0.4939,-0.0899996757507324
2020-06-15,0.2633,-0.2400002479553222
2020-06-16,0.0,-0.1399998664855957
2020-06-18,0.5106,-0.1100001335144043
2020-06-19,0.25,-0.1900000572204589
2020-06-22,0.0,-0.2300000190734863
2020-06-23,0.5719,-0.309999942779541
2020-06-24,-0.1211666666666666,-0.5199999809265137
2020-06-25,0.0,-0.0900001525878906
2020-06-26,-0.0568666666666666,0.2400002479553222
2020-06-29,-0.28595,-0.1300001144409179
2020-07-02,0.7003,-0.25
2020-07-06,0.128,-0.1500000953674316
2020-07-07,0.2468,0.2999997138977051
2020-07-08,0.03515,0.1400003433227539
2020-07-13,0.2732,-0.0400004386901855
2020-07-15,0.57625,-0.119999885559082
2020-07-16,0.0,-0.1100001335144043
2020-07-17,-0.05135,-0.119999885559082
2020-07-21,0.31845,-0.119999885559082
2020-07-22,0.0,0.0299997329711914
2020-07-23,0.0,-0.059999942779541
2020-07-24,0.0258,-0.1300001144409179
2020-07-27,0.6249,0.2800002098083496
2020-07-30,0.26335,-0.0799999237060546
2020-08-03,0.3243,-0.0100002288818359
2020-08-05,0.7579,-0.0100002288818359
2020-08-07,0.0,-0.2800002098083496
2020-08-10,0.4845,0.0900001525878906
2020-08-11,-0.14675,0.0799999237060546
2020-08-12,0.8658,0.6700000762939453
2020-08-13,0.3612,0.2300000190734863
2020-08-14,0.5566,0.059999942779541
2020-08-17,0.174475,-0.25
2020-08-18,0.3504,0.0399999618530273
2020-08-19,0.4392,0.3000001907348633
2020-08-20,0.2023,-0.5
2020-08-21,0.4939,0.2199997901916504
2020-08-24,0.2125,0.1300001144409179
2020-08-25,0.5061666666666667,0.059999942779541
2020-08-26,0.7003,0.9200000762939452
2020-08-27,0.7646,-0.2199997901916504
2020-08-28,0.8332,-0.4200000762939453
2020-08-31,0.1367909090909091,0.1900000572204589
2020-09-01,0.3180217391304348,0.9699997901916504
2020-09-02,0.2488285714285714,-0.440000057220459
2020-09-03,0.3058,0.4200000762939453
2020-09-04,0.3584333333333333,-0.5999999046325684
2020-09-08,0.31586,-0.1599998474121093
2020-09-09,0.1469,-0.3200001716613769
2020-09-10,0.10115,-0.1500000953674316
2020-09-14,0.0,-0.0199999809265136
2020-09-15,0.76065,0.2400002479553222
2020-09-16,0.2263,-0.0400004386901855
2020-09-17,0.4496799999999999,-0.049999713897705
2020-09-18,0.0,-0.3499999046325683
2020-09-21,0.14562,-0.1100001335144043
2020-09-22,0.4523,-0.429999828338623
2020-09-23,0.0271666666666666,-0.1700000762939453
2020-09-25,-0.17,0.0299997329711914
2020-09-28,0.38722,-0.049999713897705
2020-09-29,0.1586555555555555,-0.1500000953674316
2020-09-30,0.142975,-0.059999942779541
2020-10-01,0.0,0.0
2020-10-02,0.5986,-0.5199999809265137
2020-10-05,0.9644,-0.0700001716613769
2020-10-06,0.231,-0.0199999809265136
2020-10-07,0.1646333333333333,0.0999999046325683
2020-10-08,0.6015199999999999,-0.0899996757507324
2020-10-09,0.0,0.0299997329711914
2020-10-12,-0.0977,-0.5399999618530273
2020-10-13,0.71355,-0.5799999237060547
2020-10-14,0.44460625,-0.1800000667572021
2020-10-15,0.1274625,0.2599999904632568
2020-10-16,0.7716,0.5
2020-10-19,0.0986666666666666,-0.4500000476837158
2020-10-20,0.131425,-0.0899999141693115
2020-10-21,0.3102,0.119999885559082
2020-10-22,0.2394666666666667,-0.1499998569488525
2020-10-23,0.3612,-0.2200000286102295
2020-10-26,0.30654,0.0399999618530273
2020-10-27,0.3399666666666667,-0.1800000667572021
2020-10-28,0.4019,-0.0899999141693115
2020-11-09,0.38075,-0.2599999904632568
2020-11-12,0.4201,0.0299999713897705
2020-11-16,0.377,-0.1299998760223388
2020-11-18,0.0058499999999999,-0.0699999332427978
2020-11-19,0.5267,0.1599998474121093
2020-11-20,0.2762666666666666,0.4600000381469726
2020-11-23,0.0758,0.7699999809265137
2020-11-24,0.5823,-0.0900001525878906
2020-11-25,0.3309666666666667,-0.0399999618530273
2020-11-27,0.3062,-0.179999828338623
2020-11-30,0.2406636363636363,-0.119999885559082
2020-12-01,0.4824111111111111,0.1700000762939453
2020-12-02,0.2103666666666666,-0.690000057220459
2020-12-03,0.9991,-0.1200001239776611
2020-12-04,0.4122333333333333,0.0499999523162841
2020-12-07,0.30465,0.4200000762939453
2020-12-08,0.5423,-0.1200001239776611
2020-12-09,0.2011166666666666,0.2300002574920654
2020-12-10,0.4215,-0.1700000762939453
2020-12-11,0.525,-0.7300000190734863
2020-12-15,0.2183333333333333,-0.0799999237060546
2020-12-16,0.3587,0.0699999332427978
2020-12-17,0.5083666666666667,-0.0499999523162841
