date,sentiment_score,sentiment_label
2022-11-30,-0.1909,Negative
2022-12-01,-0.1072,Negative
2022-12-07,-0.2202,Negative
2022-12-08,0.4767,Positive
2022-12-10,0.3818,Positive
2022-12-12,0.4215,Positive
2022-12-13,0.008133333333333334,Neutral
2022-12-14,0.000674999999999995,Neutral
2022-12-15,0.0,Neutral
2022-12-16,0.0,Neutral
2022-12-17,-0.4215,Negative
2022-12-20,0.4588,Positive
2022-12-28,0.21059999999999998,Positive
2022-12-29,0.2787,Positive
2022-12-30,0.0,Neutral
