Date,sentiment_score
2020-10-29,-0.0115999999999999
2020-10-30,0.074
2020-10-31,0.4652800000000001
2020-11-01,-0.0588
2020-11-02,0.26094
2020-11-03,0.436975
2020-11-04,0.4902666666666667
2020-11-05,0.0517
2020-11-06,0.155275
2020-11-07,0.0843
2020-11-08,0.1302181818181818
2020-11-09,0.23815031645569618
2020-11-10,0.1853759036144578
2020-11-11,0.1628971830985915
2020-11-12,0.31894
2020-11-13,0.3637
2020-11-14,0.8151999999999999
2020-11-15,-0.005099999999999966
2020-11-16,0.2562875
2020-11-17,-0.313325
2020-11-18,-0.12055000000000005
2020-11-19,0.34806249999999994
2020-11-20,0.03198333333333331
2020-11-21,0.4521
2020-11-22,-0.1573
2020-11-23,-0.071925
2020-11-24,0.1935
2020-11-25,0.22609583333333333
2020-11-26,0.48005
2020-11-27,0.39346666666666674
2020-11-28,-0.4713
2020-11-29,0.0
2020-11-30,0.34053181818181816
2020-12-01,0.4232722222222222
2020-12-02,0.1901583333333333
2020-12-03,0.5509
2020-12-04,0.5814166666666667
2020-12-05,0.12765
2020-12-06,0.122725
2020-12-07,0.19679999999999997
2020-12-08,0.33673
2020-12-09,0.1201383333333333
2020-12-10,0.22814999999999994
2020-12-11,0.4074
2020-12-12,0.2174333333333333
2020-12-13,-0.02499
2020-12-14,0.2260541666666667
2020-12-15,0.203966049382716
2020-12-16,0.21257500000000001
2020-12-17,0.3673833333333334
2020-12-18,0.3019299999999999
2020-12-19,0.5037
2020-12-20,0.0
2020-12-21,-0.07002000000000005
2020-12-22,0.3218333333333333
2020-12-23,-0.0940625
2020-12-24,-0.06666666666666664
2020-12-25,0.3871
2020-12-26,0.6178
2020-12-27,-0.128
2020-12-28,0.2895833333333333
2020-12-29,0.105375
2020-12-30,0.209975
2020-12-31,-0.04438333333333336
2021-01-01,0.5994
2021-01-02,-0.113125
2021-01-03,-0.033175
2021-01-04,0.18248749999999997
2021-01-05,0.25745
2021-01-06,-0.115625
2021-01-07,0.34350833333333336
2021-01-08,0.5248999999999999
2021-01-09,0.213475
2021-01-10,0.3145
2021-01-11,-0.27031666666666665
2021-01-12,0.15346500000000002
2021-01-13,0.13003749999999994
2021-01-14,0.142975
2021-01-15,-0.1059249999999999
2021-01-16,0.4154125
2021-01-17,-0.25166666666666665
2021-01-18,0.3133800000000001
2021-01-19,0.38147499999999995
2021-01-20,0.4266999999999999
2021-01-21,0.16521666666666665
2021-01-22,0.24139999999999995
2021-01-23,0.2776666666666666
2021-01-24,0.21075000000000005
2021-01-25,0.11029642857142855
2021-01-26,0.05565714285714285
2021-01-27,0.1682265625
2021-01-28,-0.2673333333333333
2021-01-29,0.3592
2021-01-30,0.01544
2021-01-31,0.13216
2021-02-01,0.36400999999999994
2021-02-02,-0.09081666666666666
2021-02-03,-0.22954999999999995
2021-02-04,0.18255
2021-02-05,0.303775
2021-02-06,0.1204
2021-02-07,0.469325
2021-02-08,0.01629999999999995
2021-02-09,-0.037325
2021-02-10,0.1556333333333333
2021-02-11,0.1461349999999999
2021-02-12,0.33882
2021-02-13,0.151725
2021-02-14,0.0865
2021-02-15,0.16862
2021-02-16,0.28335
2021-02-17,0.051525
2021-02-18,0.21883
2021-02-19,0.6809
2021-02-20,0.7314333333333334
2021-02-21,0.0321749999999999
2021-02-22,0.050612500000000005
2021-02-23,0.147525
2021-02-24,0.008950000000000014
2021-02-25,0.17547000000000004
2021-02-26,0.102475
2021-02-27,-0.1635333333333333
2021-02-28,0.10548666666666665
2021-03-01,0.16584379310344827
2021-03-02,0.1945440476190476
2021-03-03,0.11229166666666669
2021-03-04,0.15876666666666667
2021-03-05,0.22081
2021-03-06,0.3245333333333333
2021-03-07,0.17075
2021-03-08,0.08263000000000001
2021-03-09,0.36324999999999996
2021-03-10,0.22775999999999996
2021-03-11,0.296
2021-03-12,0.18413749999999995
2021-03-13,0.064
2021-03-14,0.46686
