,Unnamed: 0,Date,sentiment_score,Close,PriceDiff_1,PriceDiff_2,PriceDiff_3,PriceDiff_4,PriceDiff_5,PriceDiff_6,PriceDiff_7
30,30,2020-02-26,-0.142575,6.670005798339844,-0.2000045776367187,2.0699996948242188,3.25,-3.529998779296875,1.3600006103515625,7.540000915527344,5.44000244140625
31,31,2020-02-27,0.0903,-8.550003051757812,6.670005798339844,-0.2000045776367187,2.0699996948242188,3.25,-3.529998779296875,1.3600006103515625,7.540000915527344
32,32,2020-02-28,0.1591,8.110000610351562,-8.550003051757812,6.670005798339844,-0.2000045776367187,2.0699996948242188,3.25,-3.529998779296875,1.3600006103515625
33,33,2020-03-02,0.0,4.3600006103515625,8.110000610351562,-8.550003051757812,6.670005798339844,-0.2000045776367187,2.0699996948242188,3.25,-3.529998779296875
34,34,2020-03-03,0.0796125,-0.6699981689453125,4.3600006103515625,8.110000610351562,-8.550003051757812,6.670005798339844,-0.2000045776367187,2.0699996948242188,3.25
35,35,2020-03-04,0.1985124999999999,8.199996948242188,-0.6699981689453125,4.3600006103515625,8.110000610351562,-8.550003051757812,6.670005798339844,-0.2000045776367187,2.0699996948242188
36,36,2020-03-05,0.250103125,-10.68000030517578,8.199996948242188,-0.6699981689453125,4.3600006103515625,8.110000610351562,-8.550003051757812,6.670005798339844,-0.2000045776367187
37,37,2020-03-06,0.09855,-0.5699996948242188,-10.68000030517578,8.199996948242188,-0.6699981689453125,4.3600006103515625,8.110000610351562,-8.550003051757812,6.670005798339844
38,38,2020-03-09,0.1101,-5.260002136230469,-0.5699996948242188,-10.68000030517578,8.199996948242188,-0.6699981689453125,4.3600006103515625,8.110000610351562,-8.550003051757812
39,39,2020-03-10,0.3823999999999999,1.8100051879882808,-5.260002136230469,-0.5699996948242188,-10.68000030517578,8.199996948242188,-0.6699981689453125,4.3600006103515625,8.110000610351562
40,40,2020-03-11,0.2798,-0.8300018310546875,1.8100051879882808,-5.260002136230469,-0.5699996948242188,-10.68000030517578,8.199996948242188,-0.6699981689453125,4.3600006103515625
41,41,2020-03-12,0.2156059523809524,-2.0,-0.8300018310546875,1.8100051879882808,-5.260002136230469,-0.5699996948242188,-10.68000030517578,8.199996948242188,-0.6699981689453125
42,42,2020-03-13,0.14815,0.3899993896484375,-2.0,-0.8300018310546875,1.8100051879882808,-5.260002136230469,-0.5699996948242188,-10.68000030517578,8.199996948242188
43,43,2020-03-16,0.0624795180722891,3.2399978637695312,0.3899993896484375,-2.0,-0.8300018310546875,1.8100051879882808,-5.260002136230469,-0.5699996948242188,-10.68000030517578
44,44,2020-03-17,0.2007903846153846,7.610000610351562,3.2399978637695312,0.3899993896484375,-2.0,-0.8300018310546875,1.8100051879882808,-5.260002136230469,-0.5699996948242188
45,45,2020-03-18,0.2202,5.05999755859375,7.610000610351562,3.2399978637695312,0.3899993896484375,-2.0,-0.8300018310546875,1.8100051879882808,-5.260002136230469
46,46,2020-03-19,-0.4588,6.780006408691406,5.05999755859375,7.610000610351562,3.2399978637695312,0.3899993896484375,-2.0,-0.8300018310546875,1.8100051879882808
47,47,2020-03-20,0.2746,29.009994506835938,6.780006408691406,5.05999755859375,7.610000610351562,3.2399978637695312,0.3899993896484375,-2.0,-0.8300018310546875
48,48,2020-03-23,0.42955,-24.3800048828125,29.009994506835938,6.780006408691406,5.05999755859375,7.610000610351562,3.2399978637695312,0.3899993896484375,-2.0
49,49,2020-03-24,0.8484,2.9300079345703125,-24.3800048828125,29.009994506835938,6.780006408691406,5.05999755859375,7.610000610351562,3.2399978637695312,0.3899993896484375
50,50,2020-03-25,0.113075,3.0399932861328125,2.9300079345703125,-24.3800048828125,29.009994506835938,6.780006408691406,5.05999755859375,7.610000610351562,3.2399978637695312
51,51,2020-03-26,0.5078666666666667,10.550003051757812,3.0399932861328125,2.9300079345703125,-24.3800048828125,29.009994506835938,6.780006408691406,5.05999755859375,7.610000610351562
52,52,2020-03-27,0.2538333333333333,-0.8199920654296875,10.550003051757812,3.0399932861328125,2.9300079345703125,-24.3800048828125,29.009994506835938,6.780006408691406,5.05999755859375
53,53,2020-03-30,0.452075,-4.760009765625,-0.8199920654296875,10.550003051757812,3.0399932861328125,2.9300079345703125,-24.3800048828125,29.009994506835938,6.780006408691406
54,54,2020-03-31,0.10383,-9.1199951171875,-4.760009765625,-0.8199920654296875,10.550003051757812,3.0399932861328125,2.9300079345703125,-24.3800048828125,29.009994506835938
55,55,2020-04-01,0.1043999999999999,-15.06999969482422,-9.1199951171875,-4.760009765625,-0.8199920654296875,10.550003051757812,3.0399932861328125,2.9300079345703125,-24.3800048828125
56,56,2020-04-02,0.2891999999999999,6.269996643066406,-15.06999969482422,-9.1199951171875,-4.760009765625,-0.8199920654296875,10.550003051757812,3.0399932861328125,2.9300079345703125
57,57,2020-04-03,0.261675,-5.2599945068359375,6.269996643066406,-15.06999969482422,-9.1199951171875,-4.760009765625,-0.8199920654296875,10.550003051757812,3.0399932861328125
58,58,2020-04-06,0.023225,-9.19000244140625,-5.2599945068359375,6.269996643066406,-15.06999969482422,-9.1199951171875,-4.760009765625,-0.8199920654296875,10.550003051757812
59,59,2020-04-07,0.17735,4.05999755859375,-9.19000244140625,-5.2599945068359375,6.269996643066406,-15.06999969482422,-9.1199951171875,-4.760009765625,-0.8199920654296875
60,60,2020-04-08,0.2645,6.700004577636719,4.05999755859375,-9.19000244140625,-5.2599945068359375,6.269996643066406,-15.06999969482422,-9.1199951171875,-4.760009765625
61,61,2020-04-09,0.5364599999999999,11.409996032714844,6.700004577636719,4.05999755859375,-9.19000244140625,-5.2599945068359375,6.269996643066406,-15.06999969482422,-9.1199951171875
62,62,2020-04-13,0.1775999999999999,5.970001220703125,11.409996032714844,6.700004577636719,4.05999755859375,-9.19000244140625,-5.2599945068359375,6.269996643066406,-15.06999969482422
63,63,2020-04-14,0.0169124999999999,9.669998168945312,5.970001220703125,11.409996032714844,6.700004577636719,4.05999755859375,-9.19000244140625,-5.2599945068359375,6.269996643066406
64,64,2020-04-15,0.0,-1.3000030517578125,9.669998168945312,5.970001220703125,11.409996032714844,6.700004577636719,4.05999755859375,-9.19000244140625,-5.2599945068359375
65,65,2020-04-16,-0.2536333333333332,-0.1999969482421875,-1.3000030517578125,9.669998168945312,5.970001220703125,11.409996032714844,6.700004577636719,4.05999755859375,-9.19000244140625
66,66,2020-04-17,0.0,-1.0699920654296875,-0.1999969482421875,-1.3000030517578125,9.669998168945312,5.970001220703125,11.409996032714844,6.700004577636719,4.05999755859375
67,67,2020-04-20,0.12574,-5.720001220703125,-1.0699920654296875,-0.1999969482421875,-1.3000030517578125,9.669998168945312,5.970001220703125,11.409996032714844,6.700004577636719
68,68,2020-04-21,0.0985249999999999,6.979995727539063,-5.720001220703125,-1.0699920654296875,-0.1999969482421875,-1.3000030517578125,9.669998168945312,5.970001220703125,11.409996032714844
69,69,2020-04-22,0.0935,18.839996337890625,6.979995727539063,-5.720001220703125,-1.0699920654296875,-0.1999969482421875,-1.3000030517578125,9.669998168945312,5.970001220703125
70,70,2020-04-23,0.4089,-10.289993286132812,18.839996337890625,6.979995727539063,-5.720001220703125,-1.0699920654296875,-0.1999969482421875,-1.3000030517578125,9.669998168945312
71,71,2020-04-24,0.2444,5.8000030517578125,-10.289993286132812,18.839996337890625,6.979995727539063,-5.720001220703125,-1.0699920654296875,-0.1999969482421875,-1.3000030517578125
72,72,2020-04-27,0.1878333333333333,-7.8800048828125,5.8000030517578125,-10.289993286132812,18.839996337890625,6.979995727539063,-5.720001220703125,-1.0699920654296875,-0.1999969482421875
73,73,2020-04-28,-0.0906333333333333,-10.240005493164062,-7.8800048828125,5.8000030517578125,-10.289993286132812,18.839996337890625,6.979995727539063,-5.720001220703125,-1.0699920654296875
74,74,2020-04-29,0.2829625,-11.30999755859375,-10.240005493164062,-7.8800048828125,5.8000030517578125,-10.289993286132812,18.839996337890625,6.979995727539063,-5.720001220703125
75,75,2020-04-30,0.083475,3.389999389648437,-11.30999755859375,-10.240005493164062,-7.8800048828125,5.8000030517578125,-10.289993286132812,18.839996337890625,6.979995727539063
76,76,2020-05-01,0.0806249999999999,4.8800048828125,3.389999389648437,-11.30999755859375,-10.240005493164062,-7.8800048828125,5.8000030517578125,-10.289993286132812,18.839996337890625
77,77,2020-05-04,-0.0396875,1.3800048828125,4.8800048828125,3.389999389648437,-11.30999755859375,-10.240005493164062,-7.8800048828125,5.8000030517578125,-10.289993286132812
78,78,2020-05-05,-0.1524666666666666,4.769989013671875,1.3800048828125,4.8800048828125,3.389999389648437,-11.30999755859375,-10.240005493164062,-7.8800048828125,5.8000030517578125
79,79,2020-05-06,-0.0519999999999999,8.210006713867188,4.769989013671875,1.3800048828125,4.8800048828125,3.389999389648437,-11.30999755859375,-10.240005493164062,-7.8800048828125
80,80,2020-05-07,0.0326249999999999,-2.400009155273437,8.210006713867188,4.769989013671875,1.3800048828125,4.8800048828125,3.389999389648437,-11.30999755859375,-10.240005493164062
81,81,2020-05-08,0.2310249999999999,11.080001831054688,-2.400009155273437,8.210006713867188,4.769989013671875,1.3800048828125,4.8800048828125,3.389999389648437,-11.30999755859375
82,82,2020-05-11,0.3816874999999999,-5.44000244140625,11.080001831054688,-2.400009155273437,8.210006713867188,4.769989013671875,1.3800048828125,4.8800048828125,3.389999389648437
83,83,2020-05-12,0.0750666666666666,6.100006103515625,-5.44000244140625,11.080001831054688,-2.400009155273437,8.210006713867188,4.769989013671875,1.3800048828125,4.8800048828125
84,84,2020-05-13,0.0872375,0.7700042724609375,6.100006103515625,-5.44000244140625,11.080001831054688,-2.400009155273437,8.210006713867188,4.769989013671875,1.3800048828125
85,85,2020-05-14,0.1122333333333333,6.9199981689453125,0.7700042724609375,6.100006103515625,-5.44000244140625,11.080001831054688,-2.400009155273437,8.210006713867188,4.769989013671875
86,86,2020-05-15,0.1335583333333333,-10.139999389648438,6.9199981689453125,0.7700042724609375,6.100006103515625,-5.44000244140625,11.080001831054688,-2.400009155273437,8.210006713867188
87,87,2020-05-18,0.1245749999999999,8.989990234375,-10.139999389648438,6.9199981689453125,0.7700042724609375,6.100006103515625,-5.44000244140625,11.080001831054688,-2.400009155273437
88,88,2020-05-19,0.104625,1.8000030517578125,8.989990234375,-10.139999389648438,6.9199981689453125,0.7700042724609375,6.100006103515625,-5.44000244140625,11.080001831054688
89,89,2020-05-20,0.0461625,-3.4499969482421875,1.8000030517578125,8.989990234375,-10.139999389648438,6.9199981689453125,0.7700042724609375,6.100006103515625,-5.44000244140625
90,90,2020-05-21,0.2790833333333333,-0.970001220703125,-3.4499969482421875,1.8000030517578125,8.989990234375,-10.139999389648438,6.9199981689453125,0.7700042724609375,6.100006103515625
91,91,2020-05-22,0.2139833333333332,-7.05999755859375,-0.970001220703125,-3.4499969482421875,1.8000030517578125,8.989990234375,-10.139999389648438,6.9199981689453125,0.7700042724609375
92,92,2020-05-26,0.0541125,-2.029998779296875,-7.05999755859375,-0.970001220703125,-3.4499969482421875,1.8000030517578125,8.989990234375,-10.139999389648438,6.9199981689453125
93,93,2020-05-27,-0.0781125,1.5800018310546875,-2.029998779296875,-7.05999755859375,-0.970001220703125,-3.4499969482421875,1.8000030517578125,8.989990234375,-10.139999389648438
94,94,2020-05-28,0.3078999999999999,15.92999267578125,1.5800018310546875,-2.029998779296875,-7.05999755859375,-0.970001220703125,-3.4499969482421875,1.8000030517578125,8.989990234375
95,95,2020-05-29,0.226675,24.669998168945312,15.92999267578125,1.5800018310546875,-2.029998779296875,-7.05999755859375,-0.970001220703125,-3.4499969482421875,1.8000030517578125
96,96,2020-06-01,0.04624,3.930007934570313,24.669998168945312,15.92999267578125,1.5800018310546875,-2.029998779296875,-7.05999755859375,-0.970001220703125,-3.4499969482421875
97,97,2020-06-02,0.194275,15.789993286132812,3.930007934570313,24.669998168945312,15.92999267578125,1.5800018310546875,-2.029998779296875,-7.05999755859375,-0.970001220703125
98,98,2020-06-03,0.1286907692307692,-13.519989013671877,15.789993286132812,3.930007934570313,24.669998168945312,15.92999267578125,1.5800018310546875,-2.029998779296875,-7.05999755859375
99,99,2020-06-04,0.146475,-2.75,-13.519989013671877,15.789993286132812,3.930007934570313,24.669998168945312,15.92999267578125,1.5800018310546875,-2.029998779296875
100,100,2020-06-05,-0.1079,2.2299957275390625,-2.75,-13.519989013671877,15.789993286132812,3.930007934570313,24.669998168945312,15.92999267578125,1.5800018310546875
101,101,2020-06-08,0.5580625,-4.4000091552734375,2.2299957275390625,-2.75,-13.519989013671877,15.789993286132812,3.930007934570313,24.669998168945312,15.92999267578125
102,102,2020-06-09,0.10424,15.590011596679688,-4.4000091552734375,2.2299957275390625,-2.75,-13.519989013671877,15.789993286132812,3.930007934570313,24.669998168945312
103,103,2020-06-10,0.1043,1.0500030517578125,15.590011596679688,-4.4000091552734375,2.2299957275390625,-2.75,-13.519989013671877,15.789993286132812,3.930007934570313
104,104,2020-06-11,0.11579,-2.5500030517578125,1.0500030517578125,15.590011596679688,-4.4000091552734375,2.2299957275390625,-2.75,-13.519989013671877,15.789993286132812
105,105,2020-06-12,0.2168625,19.5,-2.5500030517578125,1.0500030517578125,15.590011596679688,-4.4000091552734375,2.2299957275390625,-2.75,-13.519989013671877
106,106,2020-06-15,0.1833199999999999,3.5399932861328125,19.5,-2.5500030517578125,1.0500030517578125,15.590011596679688,-4.4000091552734375,2.2299957275390625,-2.75
107,107,2020-06-16,-0.0193,-5.8000030517578125,3.5399932861328125,19.5,-2.5500030517578125,1.0500030517578125,15.590011596679688,-4.4000091552734375,2.2299957275390625
108,108,2020-06-17,-0.09855,4.8100128173828125,-5.8000030517578125,3.5399932861328125,19.5,-2.5500030517578125,1.0500030517578125,15.590011596679688,-4.4000091552734375
109,109,2020-06-18,0.2089,1.9099884033203125,4.8100128173828125,-5.8000030517578125,3.5399932861328125,19.5,-2.5500030517578125,1.0500030517578125,15.590011596679688
110,110,2020-06-19,0.0276,7.790008544921875,1.9099884033203125,4.8100128173828125,-5.8000030517578125,3.5399932861328125,19.5,-2.5500030517578125,1.0500030517578125
111,111,2020-06-22,0.167775,1.5399932861328125,7.790008544921875,1.9099884033203125,4.8100128173828125,-5.8000030517578125,3.5399932861328125,19.5,-2.5500030517578125
112,112,2020-06-23,0.7222500000000001,3.089996337890625,1.5399932861328125,7.790008544921875,1.9099884033203125,4.8100128173828125,-5.8000030517578125,3.5399932861328125,19.5
113,113,2020-06-24,-0.0965708333333332,3.610015869140625,3.089996337890625,1.5399932861328125,7.790008544921875,1.9099884033203125,4.8100128173828125,-5.8000030517578125,3.5399932861328125
114,114,2020-06-25,-0.01647,-2.71002197265625,3.610015869140625,3.089996337890625,1.5399932861328125,7.790008544921875,1.9099884033203125,4.8100128173828125,-5.8000030517578125
115,115,2020-06-26,0.0209,-8.239990234375,-2.71002197265625,3.610015869140625,3.089996337890625,1.5399932861328125,7.790008544921875,1.9099884033203125,4.8100128173828125
116,116,2020-06-29,-0.0793416666666666,4.979995727539063,-8.239990234375,-2.71002197265625,3.610015869140625,3.089996337890625,1.5399932861328125,7.790008544921875,1.9099884033203125
117,117,2020-06-30,0.068825,5.590011596679688,4.979995727539063,-8.239990234375,-2.71002197265625,3.610015869140625,3.089996337890625,1.5399932861328125,7.790008544921875
118,118,2020-07-01,-0.10345,2.6099853515625,5.590011596679688,4.979995727539063,-8.239990234375,-2.71002197265625,3.610015869140625,3.089996337890625,1.5399932861328125
119,119,2020-07-02,0.4271899999999999,-0.739990234375,2.6099853515625,5.590011596679688,4.979995727539063,-8.239990234375,-2.71002197265625,3.610015869140625,3.089996337890625
120,120,2020-07-06,0.1667934065934065,1.100006103515625,-0.739990234375,2.6099853515625,5.590011596679688,4.979995727539063,-8.239990234375,-2.71002197265625,3.610015869140625
121,121,2020-07-07,0.2640133333333333,4.220001220703125,1.100006103515625,-0.739990234375,2.6099853515625,5.590011596679688,4.979995727539063,-8.239990234375,-2.71002197265625
122,122,2020-07-08,0.1074,3.199981689453125,4.220001220703125,1.100006103515625,-0.739990234375,2.6099853515625,5.590011596679688,4.979995727539063,-8.239990234375
123,123,2020-07-09,0.1392545454545454,6.350006103515625,3.199981689453125,4.220001220703125,1.100006103515625,-0.739990234375,2.6099853515625,5.590011596679688,4.979995727539063
124,124,2020-07-10,0.1327499999999999,-15.57000732421875,6.350006103515625,3.199981689453125,4.220001220703125,1.100006103515625,-0.739990234375,2.6099853515625,5.590011596679688
125,125,2020-07-13,0.10995,-0.28997802734375,-15.57000732421875,6.350006103515625,3.199981689453125,4.220001220703125,1.100006103515625,-0.739990234375,2.6099853515625
126,126,2020-07-14,0.317,-3.790008544921875,-0.28997802734375,-15.57000732421875,6.350006103515625,3.199981689453125,4.220001220703125,1.100006103515625,-0.739990234375
127,127,2020-07-15,0.14535,-7.680007934570312,-3.790008544921875,-0.28997802734375,-15.57000732421875,6.350006103515625,3.199981689453125,4.220001220703125,1.100006103515625
128,128,2020-07-16,0.267225,-2.0,-7.680007934570312,-3.790008544921875,-0.28997802734375,-15.57000732421875,6.350006103515625,3.199981689453125,4.220001220703125
129,129,2020-07-17,0.1468124999999999,22.03999328613281,-2.0,-7.680007934570312,-3.790008544921875,-0.28997802734375,-15.57000732421875,6.350006103515625,3.199981689453125
130,130,2020-07-20,0.08834,-8.139984130859375,22.03999328613281,-2.0,-7.680007934570312,-3.790008544921875,-0.28997802734375,-15.57000732421875,6.350006103515625
131,131,2020-07-21,0.242245,0.739990234375,-8.139984130859375,22.03999328613281,-2.0,-7.680007934570312,-3.790008544921875,-0.28997802734375,-15.57000732421875
132,132,2020-07-22,0.0904166666666666,-9.67999267578125,0.739990234375,-8.139984130859375,22.03999328613281,-2.0,-7.680007934570312,-3.790008544921875,-0.28997802734375
133,133,2020-07-23,-0.1863,-4.94000244140625,-9.67999267578125,0.739990234375,-8.139984130859375,22.03999328613281,-2.0,-7.680007934570312,-3.790008544921875
134,134,2020-07-24,-0.0031,5.7700042724609375,-4.94000244140625,-9.67999267578125,0.739990234375,-8.139984130859375,22.03999328613281,-2.0,-7.680007934570312
135,135,2020-07-27,0.19747,-0.1500091552734375,5.7700042724609375,-4.94000244140625,-9.67999267578125,0.739990234375,-8.139984130859375,22.03999328613281,-2.0
136,136,2020-07-28,0.24265,0.2100067138671875,-0.1500091552734375,5.7700042724609375,-4.94000244140625,-9.67999267578125,0.739990234375,-8.139984130859375,22.03999328613281
137,137,2020-07-29,0.0951499999999999,-2.389999389648437,0.2100067138671875,-0.1500091552734375,5.7700042724609375,-4.94000244140625,-9.67999267578125,0.739990234375,-8.139984130859375
138,138,2020-07-30,-0.1363416666666666,3.910003662109375,-2.389999389648437,0.2100067138671875,-0.1500091552734375,5.7700042724609375,-4.94000244140625,-9.67999267578125,0.739990234375
139,139,2020-07-31,-0.0362199999999999,14.089996337890623,3.910003662109375,-2.389999389648437,0.2100067138671875,-0.1500091552734375,5.7700042724609375,-4.94000244140625,-9.67999267578125
140,140,2020-08-03,0.09813,-0.660003662109375,14.089996337890623,3.910003662109375,-2.389999389648437,0.2100067138671875,-0.1500091552734375,5.7700042724609375,-4.94000244140625
141,141,2020-08-04,0.13605,5.55999755859375,-0.660003662109375,14.089996337890623,3.910003662109375,-2.389999389648437,0.2100067138671875,-0.1500091552734375,5.7700042724609375
142,142,2020-08-05,0.3755166666666667,-4.649993896484375,5.55999755859375,-0.660003662109375,14.089996337890623,3.910003662109375,-2.389999389648437,0.2100067138671875,-0.1500091552734375
143,143,2020-08-06,-0.09628,-9.519989013671877,-4.649993896484375,5.55999755859375,-0.660003662109375,14.089996337890623,3.910003662109375,-2.389999389648437,0.2100067138671875
144,144,2020-08-07,-0.0697375,-8.730010986328125,-9.519989013671877,-4.649993896484375,5.55999755859375,-0.660003662109375,14.089996337890623,3.910003662109375,-2.389999389648437
145,145,2020-08-10,0.0953833333333333,-18.960006713867188,-8.730010986328125,-9.519989013671877,-4.649993896484375,5.55999755859375,-0.660003662109375,14.089996337890623,3.910003662109375
146,146,2020-08-11,-0.060575,5.6800079345703125,-18.960006713867188,-8.730010986328125,-9.519989013671877,-4.649993896484375,5.55999755859375,-0.660003662109375,14.089996337890623
147,147,2020-08-12,0.6152624999999999,10.529998779296877,5.6800079345703125,-18.960006713867188,-8.730010986328125,-9.519989013671877,-4.649993896484375,5.55999755859375,-0.660003662109375
148,148,2020-08-13,0.17483,-2.339996337890625,10.529998779296877,5.6800079345703125,-18.960006713867188,-8.730010986328125,-9.519989013671877,-4.649993896484375,5.55999755859375
149,149,2020-08-14,0.3634,21.239990234375,-2.339996337890625,10.529998779296877,5.6800079345703125,-18.960006713867188,-8.730010986328125,-9.519989013671877,-4.649993896484375
150,150,2020-08-17,0.1298375,10.649993896484377,21.239990234375,-2.339996337890625,10.529998779296877,5.6800079345703125,-18.960006713867188,-8.730010986328125,-9.519989013671877
151,151,2020-08-18,0.2213999999999999,-3.28997802734375,10.649993896484377,21.239990234375,-2.339996337890625,10.529998779296877,5.6800079345703125,-18.960006713867188,-8.730010986328125
152,152,2020-08-19,0.2412,17.17999267578125,-3.28997802734375,10.649993896484377,21.239990234375,-2.339996337890625,10.529998779296877,5.6800079345703125,-18.960006713867188
153,153,2020-08-20,0.30585,-1.010009765625,17.17999267578125,-3.28997802734375,10.649993896484377,21.239990234375,-2.339996337890625,10.529998779296877,5.6800079345703125
154,154,2020-08-21,0.5060625000000001,-7.399993896484375,-1.010009765625,17.17999267578125,-3.28997802734375,10.649993896484377,21.239990234375,-2.339996337890625,10.529998779296877
155,155,2020-08-24,0.208275,8.160003662109375,-7.399993896484375,-1.010009765625,17.17999267578125,-3.28997802734375,10.649993896484377,21.239990234375,-2.339996337890625
156,156,2020-08-25,0.4032208333333333,4.829986572265625,8.160003662109375,-7.399993896484375,-1.010009765625,17.17999267578125,-3.28997802734375,10.649993896484377,21.239990234375
157,157,2020-08-26,0.6566875000000001,-0.589996337890625,4.829986572265625,8.160003662109375,-7.399993896484375,-1.010009765625,17.17999267578125,-3.28997802734375,10.649993896484377
158,158,2020-08-27,0.618375,4.589996337890625,-0.589996337890625,4.829986572265625,8.160003662109375,-7.399993896484375,-1.010009765625,17.17999267578125,-3.28997802734375
